image_path,raw_label,label,source,split
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/3e3324fe-c455-4fd7-9373-0d9af52a13a0___YLCV_GCREC 2221.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/681e6fac-850e-44c7-ba3c-cbee5831fc2e___YLCV_GCREC 1972.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/8c4a2acc-d3ff-420b-bc25-d177dd30d067___UF.GRC_YLCV_Lab 08489.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/5d209c37-f93b-44f3-a0b6-1df6da4ca057___UF.GRC_YLCV_Lab 03353.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/3003925c-e8b8-44b1-95f2-138607daf61d___UF.GRC_YLCV_Lab 09392.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/7ae43379-41d6-4e7a-a705-f8c77deb52d0___UF.GRC_YLCV_Lab 01434.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/60b08403-46e2-498d-8aff-548324455f61___YLCV_NREC 2464.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/833930f9-043f-4208-9eac-554aabbef2fb___UF.GRC_YLCV_Lab 03288.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/87721a2e-15f8-4b32-913c-d74c55e873fb___UF.GRC_YLCV_Lab 01742.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/166faaec-3a8a-4fcf-83d4-bf05c288b846___YLCV_NREC 2970.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/0aeb6056-aab3-4510-bf52-77960c436637___UF.GRC_YLCV_Lab 01334.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/2e2a99f3-c01f-4c31-bf0a-a75e9a8e3274___UF.GRC_YLCV_Lab 02547.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/1b13e94c-da43-4bf4-9e31-d3740505b8c1___YLCV_GCREC 2662.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/3b50a18c-3474-413c-b22a-b5f1b14991d5___YLCV_NREC 2120.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/33bea973-1c8a-4d8e-afad-1da0dce0a48d___UF.GRC_YLCV_Lab 01614.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Tomato_leaf_yellow_virus/train_Tomato leaf yellow virus_46_5.jpg,Tomato_leaf_yellow_virus,tomato_yellow_leaf_curl,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/0ca720d9-bea9-4ae0-ae2c-11d58f58cd1c___YLCV_NREC 2931.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/2f04a206-a20d-406b-b9da-71791f9bfa1b___UF.GRC_YLCV_Lab 01335.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/1f2608c7-0a2b-4687-93fd-ec25e7a45dd4___UF.GRC_YLCV_Lab 01683.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/5973fb5e-f34c-4fa0-9c27-190c517b964f___YLCV_GCREC 5428.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/06af6068-b0d7-4dec-b4d5-5ba2fe1753cb___YLCV_NREC 2321.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/6d93132d-52ee-4d00-8534-d062ee604e7b___YLCV_NREC 2171.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/020ff520-4b65-4f52-89b3-fe6ca90e0601___UF.GRC_YLCV_Lab 02220.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/078b2cb7-33e2-4444-9ced-0d87a28da668___YLCV_NREC 2146.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/1cc29336-a8cb-466f-a585-997f2cf8f2a3___UF.GRC_YLCV_Lab 01632.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/2c7bfbfd-03a0-4a77-8e20-ba199809deb8___YLCV_GCREC 2790.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/0563dce6-95ce-4ce1-a2b7-95f923b09d26___UF.GRC_YLCV_Lab 01993.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/4b5f5ce7-bef5-4cce-ac91-0b9bd7341a54___YLCV_NREC 2776.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/72479a2c-c9a2-4813-b330-44499a10db1f___UF.GRC_YLCV_Lab 02496.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/13046b34-7d6d-4fc1-a48c-e0bffc8921a3___YLCV_GCREC 2942.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/1da736d4-1d24-47f8-9989-bfed656a7e9d___YLCV_NREC 1989.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/18b2c861-cbdf-46c0-96b4-0a8501bf909f___UF.GRC_YLCV_Lab 02413.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/4b2e4a8c-a995-4aa6-8b50-7d41ef8a7255___YLCV_GCREC 5433.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/6fb75150-5ad0-494c-961c-4a32c95d6acd___UF.GRC_YLCV_Lab 03259.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/0fec6099-f860-47b5-a25b-455fea689861___UF.GRC_YLCV_Lab 02971.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/5d94767c-735b-42c1-99c1-56ad8fdd4512___YLCV_GCREC 2893.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/7ae4111b-ccb5-4367-8262-72eca8f50f23___YLCV_GCREC 2500.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/93481e98-0be9-4898-9ec6-2a9b01d83f6d___UF.GRC_YLCV_Lab 01838.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/5b3e9035-71e9-4113-b6eb-fff0ed904099___UF.GRC_YLCV_Lab 02514.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/4b4f6e75-ef0b-4a43-a67e-44203fa8c229___YLCV_GCREC 2344.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/1031a919-cde0-4407-9dde-402afc021080___UF.GRC_YLCV_Lab 01321.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/83187e59-90ea-4ca2-8a87-e8801e6fa900___UF.GRC_YLCV_Lab 02212.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/4a0a51c8-9f1a-4261-ab4d-3ede843eb7c5___YLCV_GCREC 2117.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/711f8839-09f1-4ca6-8681-57bba5be4b75___UF.GRC_YLCV_Lab 02646.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/225d36c8-774c-46cd-8532-e3be51fab778___UF.GRC_YLCV_Lab 09363.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/49e69c3a-1392-4754-b149-79c0f008fe40___UF.GRC_YLCV_Lab 02592.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/18485daf-ca1e-47d2-9d60-6f118c4086df___UF.GRC_YLCV_Lab 01483.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/21c4d748-4123-48be-b87f-45c75035ccb8___YLCV_GCREC 2859.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/6a477475-7b28-4f6f-89ae-2bdfc7b06bc3___UF.GRC_YLCV_Lab 09330.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/398e4f78-5ae3-48c3-944c-b24e6c411c1b___UF.GRC_YLCV_Lab 02055.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/6ff807ef-0976-40e0-9fcb-f311f3c9cb00___UF.GRC_YLCV_Lab 01924.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/75422784-dbde-468f-b927-b19a56aa6df0___YLCV_GCREC 5334.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/653b1d4d-3b9e-4e12-b4fb-8f1cadea9d81___UF.GRC_YLCV_Lab 03211.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/49cc0a68-128e-4a2b-aa3c-c1855639bcff___UF.GRC_YLCV_Lab 02879.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/53340e3e-368b-4139-8931-afa1c171dbda___YLCV_GCREC 2525.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/6a928387-47c0-4d6e-9fed-ca76de4355c7___UF.GRC_YLCV_Lab 02982.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/8b3eaa8d-837b-4b67-b950-33c93aebd824___UF.GRC_YLCV_Lab 09368.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/43f3a314-03d4-407a-8443-18065bb4ac85___UF.GRC_YLCV_Lab 02207.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/2fa52c3d-27a9-44bc-b131-8250a6de5966___YLCV_GCREC 5324.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/743f6b65-92df-4809-ad64-ea3cf64ccffb___UF.GRC_YLCV_Lab 03074.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/8cec28f2-470f-4726-b080-50b68f408ee0___UF.GRC_YLCV_Lab 01796.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/4bc43590-d621-42f1-af1f-dcd3038feb68___UF.GRC_YLCV_Lab 02799.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/2bf77f10-bf00-40a6-9dd8-74c5ab8da331___UF.GRC_YLCV_Lab 01987.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/7c634567-47ed-4739-930b-aec96a857ad6___YLCV_GCREC 2060.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Tomato_leaf_yellow_virus/train_Tomato leaf yellow virus_26.jpg,Tomato_leaf_yellow_virus,tomato_yellow_leaf_curl,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/1ef18d98-ddde-49b2-b65a-51f372248683___UF.GRC_YLCV_Lab 01467.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/8e8933e9-9e30-4d9a-8514-4f9ad71e51cd___UF.GRC_YLCV_Lab 01685.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/3b79073d-5c09-4d98-8b69-b93f94d44555___UF.GRC_YLCV_Lab 09435.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/110c50e6-039e-4f32-bda1-26262968ab8a___YLCV_GCREC 5539.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/459de8b6-9179-44ec-b5a8-1b6925c471d2___YLCV_GCREC 5512.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Tomato_leaf_yellow_virus/train_Tomato leaf yellow virus_12_3.jpg,Tomato_leaf_yellow_virus,tomato_yellow_leaf_curl,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/24cf2c73-016b-42fe-98fb-fe21de37fcbd___UF.GRC_YLCV_Lab 02191.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/1f27c9d8-fae0-4dbc-a228-d68997b0c00b___YLCV_GCREC 2252.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/8bdf9538-07f2-4f00-ae55-bb70297de085___YLCV_NREC 2017.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/0bca3405-5d24-4780-a96c-6c51d91c2677___YLCV_NREC 2696.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/926f0043-e6d5-42f4-afa6-d514cb774480___UF.GRC_YLCV_Lab 02288.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/1eec6973-96db-4d9b-9718-2245c0c2d851___YLCV_GCREC 5146.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/0fb17853-7286-4d25-84a2-9c991db63ae5___UF.GRC_YLCV_Lab 02745.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/03fa456e-aa89-409f-a18c-42566f4b2882___UF.GRC_YLCV_Lab 01528.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/08f78a80-46f5-45a6-937c-4d05d61c08c2___UF.GRC_YLCV_Lab 01895.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/07b76767-2537-474e-8fba-8c8dd29537a0___UF.GRC_YLCV_Lab 09587.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/89a3c497-1915-4705-8f77-2a187c43ce19___YLCV_NREC 2825.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/0ef08a25-e24e-4ac7-96b7-fbc28046ce34___UF.GRC_YLCV_Lab 02884.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/1e3d3162-4650-4e88-8f42-b76360c44f9d___YLCV_NREC 2190.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/1d4fd3e9-0b14-4eb4-8034-699cf0c4ca3e___YLCV_NREC 2583.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/0320cf63-ce16-4c8d-bef4-7fda66f36741___UF.GRC_YLCV_Lab 02599.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,tomato_yellow_leaf_curl,plantvillage,train
